source_id,random_index,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,astrometric_params_solved,pseudocolour,pseudocolour_error,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,phot_variable_flag,l,b,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,ag_gspphot,ebpminrp_gspphot
2117150840907657216,1472429842,280.09732275988796,43.93907853638189,0.06572992193576219,0.011725548,5.605702,-1.8317243075847915,0.012789002,-0.2452948631994083,0.013986327,31,,,0,0,1.175025,100.606255,12.602078,32.072838,13.012612,35.021275,12.018758,1.2172292,0.9938545,-85.01767,2.6588752,22,21.346863,8.160848,0.0,VARIABLE,72.84853779049848,20.321473459236184,false,false,0,true,true,false,true,false,false,true,false,,,,,,
3031205780848055040,741546562,108.98442674049821,-16.23529003061362,1.1833354162340652,0.03850943,30.72846,-8.609503237521835,0.036735017,11.936377609171183,0.037810583,31,,,0,0,0.8210323,2132.1821,6.826078,777.3211,6.729153,1163.8157,6.9638414,1.1637105,-0.23468828,,,,,,,VARIABLE,230.13336220245014,-2.081030357475256,false,false,0,true,true,false,true,false,true,true,false,23110.92,3.7678,-0.3456,850.4927,0.2542,0.1376
3033186585406814080,1792499905,112.74571917598631,-14.176520585532014,0.07883871677701752,0.025953269,3.037718,-1.259171028579588,0.02828704,1.5753871227101108,0.022897141,31,,,0,0,2.0540218,535.04395,12.342318,214.00311,12.531175,262.8224,11.983297,1.1953299,0.5478773,,,,,,,VARIABLE,230.03355028575874,2.0903683716644044,false,false,0,true,true,false,true,false,true,true,false,16139.463,3.6427,0.0473,4155.723,1.4985,0.8133
3033667140709615104,816907407,112.15918041073606,-12.911291483747425,0.21300823512933142,0.029139115,7.310045,-1.5358682553180794,0.028710201,1.096216376278527,0.0215682,95,1.6671776,0.005377672,1,0,1.0394185,1018.5203,10.745049,507.471,10.8380575,574.65405,10.543513,1.1724702,0.29454422,,,,,,,VARIABLE,228.6487379304123,2.194888504121604,false,false,0,true,true,false,true,false,false,true,false,14835.276,3.4047,0.1907,3309.0723,0.9766,0.5288
2074770818063256064,1165357939,301.4108263345002,41.27982612465133,0.28032530313221227,0.014841253,18.88825,-1.9960867022071147,0.016782412,-5.142410168774094,0.017484747,31,,,0,0,0.9386369,1565.5725,7.452733,530.31024,7.7031426,608.5325,7.0083094,1.2096877,0.6948333,-3.1531734,0.6903768,24,449.98682,13.74357,0.0,VARIABLE,77.27026213835815,5.050887230438347,false,false,0,true,true,true,true,false,false,true,false,,,,,,
523812051065920768,552631273,12.85800405194171,63.78116584924177,0.3230591131963133,0.01556724,20.752497,-2.469784950847893,0.013712055,-0.7562802953407936,0.015701657,31,,,0,0,0.97707564,1157.648,6.6874986,400.453,7.0213037,384.80508,6.148267,1.2249495,0.87303686,,,,,,,VARIABLE,122.9312678428585,0.9094158567175296,false,false,0,true,true,false,true,false,false,true,false,,,,,,
524114210600113792,487821476,14.611781852640691,63.71361581900953,0.391521016911219,0.01743971,22.449974,-2.1511002873910976,0.015685365,-0.9958140365626441,0.018269252,31,,,0,0,0.9910026,1511.9698,7.5433607,380.96954,7.894144,427.1737,6.994562,1.2227966,0.8995819,-42.358097,2.2831242,30,514.0911,18.804304,0.0,VARIABLE,123.70792976731927,0.8524273689167015,false,false,0,true,true,false,true,false,true,true,false,16058.966,2.5098,-0.8126,2081.9407,2.0747,1.1368
2005418950349782272,610441611,333.45705562110936,54.40973633439611,0.2681272152630392,0.016880266,15.884063,-2.9726310054440725,0.018351026,-3.349969536138029,0.016342573,31,,,0,0,0.9035496,2573.2275,9.916395,1169.1962,9.946685,1497.9338,9.80912,1.1699134,0.13756466,,,,,,,VARIABLE,101.24204466037256,-1.6861689024078326,false,false,0,true,true,false,true,false,true,true,false,21114.076,3.351,0.0297,4479.1787,0.9065,0.4923
2005186025680529536,110642042,335.75651316233893,55.23292453490225,0.2956133366844032,0.020365892,14.515119,-3.4806899916208183,0.020118114,-2.8627231518008336,0.020883862,31,,,0,0,0.98421925,1375.9683,7.7710705,478.67648,7.980735,537.2221,7.383147,1.1995678,0.59758806,,,,,,,VARIABLE,102.80171854360528,-1.7296993568121415,false,false,0,true,true,false,true,false,false,true,false,,,,,,
2005264640764436736,430025857,331.8565776535759,53.3074195830169,0.42673501289291055,0.033269584,12.826581,-3.6461671670039273,0.039466076,-3.9469611119765613,0.036019992,95,1.6013964,0.007098568,16,0,0.8501806,1579.5067,6.0406823,576.66187,6.274094,449.5971,5.5955043,1.2192148,0.6785898,-22.525251,0.5034132,27,926.3648,,0.0,VARIABLE,99.83534782483751,-2.0456066747166637,false,false,0,true,true,false,true,false,false,true,false,,,,,,
2005020892776972800,6070107,334.2771982278994,54.20926554897866,0.2737819341465291,0.011791659,23.218271,-3.728950306821466,0.012290327,-3.125000566169298,0.011492043,31,,,0,0,0.7870239,1720.7933,9.907591,468.1705,10.0349,560.68195,9.647725,1.1797389,0.3871746,,,,,,,VARIABLE,101.5261930153971,-2.1203040692326374,false,false,0,true,true,false,true,false,false,true,false,,,,,,
2005022061007801856,1442162313,334.0609118215027,54.16710182399335,0.2579206480781159,0.015023548,17.167759,-3.279634398759129,0.016210634,-3.399984506121009,0.016058484,31,,,0,0,0.8946169,1748.3286,9.948454,683.23816,10.044458,908.1735,9.7416315,1.173109,0.30282688,,,,,,,VARIABLE,101.39750402593421,-2.084874451561273,false,false,0,true,true,false,true,false,true,true,false,19764.205,3.3772,0.4662,3628.4568,1.1928,0.6491
2005033949480207616,1574169173,334.491139778825,54.467291647207595,0.19847286533109423,0.023831138,8.3282995,-3.368601855461312,0.02531712,-3.1465126732270337,0.022742996,95,1.6857239,0.005204732,1,0,0.8603547,118.76752,10.517473,41.528774,10.586792,41.30004,10.299713,1.194783,0.28707886,,,,,,,VARIABLE,101.77314948730417,-1.9746173023255074,false,false,4,true,true,false,true,false,false,true,false,,,,,,
2072040657665363584,1718283839,297.0629975363291,37.36642617858576,0.278255319504324,0.021185683,13.134121,-1.5745066347425936,0.022011075,-4.350094674290009,0.023540406,31,,,0,0,0.9659715,2244.2305,9.404222,1150.8042,9.390879,1455.3447,9.385047,1.1626196,0.0058317184,,,,,,,VARIABLE,72.1623091146685,5.922568158072288,false,false,0,true,true,false,true,false,false,true,false,,,,,,
3157950918582624256,1554139170,104.7096550560025,9.622729395383432,0.33266261030828764,0.015119515,22.002201,-0.44583094631480397,0.017315809,-0.5873364692245543,0.014427467,31,,,0,0,0.9314776,134.02129,9.266958,34.39404,9.548795,60.791805,8.788523,1.2134286,0.760272,29.308512,3.1160843,6,85.48091,19.448048,0.0,VARIABLE,205.1735667465881,6.001360845304981,false,false,0,true,true,false,true,false,true,true,false,5768.316,2.2373,-0.375,1998.7561,0.0356,0.0191
1747323748351911040,1647330205,320.897468572827,14.050144288699038,1.0709948896684227,0.04737305,22.607683,5.054474138231411,0.04896909,-7.6422020904111445,0.0437301,95,1.7469872,0.00965075,0,0,1.0432719,221.73828,6.7210736,73.37611,6.6793714,59.028316,6.7335067,1.1697564,-0.054135323,,,,,,,VARIABLE,65.5321027891805,-24.916094900402815,false,false,0,true,true,false,true,false,false,true,false,,,,,,
1745157813523445248,336050142,320.87003512279824,9.931882118978399,0.38692382188857405,0.055803653,6.933665,-0.1846143970472628,0.054833703,-9.049342602927526,0.04714071,31,,,0,0,1.2971419,656.5875,8.52872,225.81631,8.402814,246.31772,8.725892,1.165419,-0.32307816,,,,,,,VARIABLE,61.92621060209721,-27.464583905361888,false,false,0,true,true,false,true,false,true,true,false,29109.84,4.0131,0.0042,2198.356,0.2219,0.1205
3026715409721235968,809772379,111.9041179390661,-18.49659352663976,0.28108259312167616,0.03901031,7.2053413,-1.7814064501287392,0.0352315,2.8467894497335404,0.037466656,31,,,0,0,1.9643378,1197.6036,7.531231,389.02362,7.722607,377.6405,7.1588264,1.2011846,0.5637808,59.100224,3.935725,18,357.91724,39.967125,0.0,VARIABLE,233.44075514362663,-0.6862961563507329,false,false,0,true,true,false,true,false,false,true,false,7031.2925,1.6332,-0.899,3049.8313,0.468,0.2536
3026472417650160128,1525119750,112.74514863864697,-18.929993685221156,0.3083292354963581,0.023676606,13.022528,-1.937855073963218,0.023712363,2.224810921970465,0.026287224,31,,,0,0,1.6549109,2858.0706,8.804317,1251.174,9.08802,1309.5878,8.323044,1.214179,0.7649765,,,,,,,VARIABLE,234.2026996968795,-0.1945308398635969,false,false,0,true,true,false,true,false,false,true,false,15071.844,2.5016,-0.8727,3936.7522,1.7975,0.9823
3026787049776666112,551882927,111.6572414640618,-18.129170792639016,0.2735714189461297,0.020533353,13.32327,-1.7999690926328364,0.02186692,1.9348233063102562,0.019820187,95,1.6419047,0.004702844,0,0,0.84927183,301.44083,10.286523,120.07097,10.432041,73.54573,9.983428,1.1907334,0.44861317,,,,,,,VARIABLE,233.00602251297036,-0.7173765260087651,true,false,0,true,true,false,true,false,true,true,false,17913.836,3.5015,0.0108,2505.8542,1.3159,0.7145
1863079503600335744,1266151739,311.43199882030433,33.345761949658,0.054232078493729255,0.012927323,4.195152,-1.2110556130423358,0.011239719,-2.573848035183712,0.013107116,31,,,0,0,0.9590105,3165.1687,13.5649,1409.2821,13.669878,1039.5753,13.357619,1.1678598,0.31225872,,,,,,,VARIABLE,75.39576832585499,-6.02308668174615,false,false,0,true,true,false,true,false,true,true,false,13436.094,3.4975,-0.1627,8837.857,0.9149,0.4941
2020744321390496256,1503781571,296.3469246574506,24.324989135009876,0.36255457150409315,0.018961838,19.120224,-1.626074432008742,0.011763945,-4.888644101977883,0.016810086,31,,,0,0,1.0575567,3042.025,8.618449,1351.4534,8.985701,1252.3976,8.054747,1.2245393,0.930954,,,,,,,VARIABLE,60.54548176867438,-0.0756991311680244,false,false,0,true,true,false,true,false,false,true,false,,,,,,
5713359874483930112,1352261350,121.17254801677343,-19.728141010886787,1.4774203752727102,0.049831625,29.648249,-5.494736983963618,0.04622313,2.274327766370855,0.040238794,31,,,0,0,0.8985272,1849.0287,6.0826006,622.91376,5.9987307,549.53784,6.2019095,1.1605893,-0.20317888,,,,,,,VARIABLE,238.9025875681179,6.275415994753857,false,false,0,true,true,false,true,false,true,true,false,16906.605,3.3638,0.1608,709.3816,0.1201,0.0646
128799476433330816,400647870,42.001995563118314,29.044820104111764,0.3510288444357933,0.03511335,9.99702,0.22608885319484573,0.04402406,-5.280309271251604,0.036296166,31,,,0,0,1.175258,1678.9603,8.893506,754.891,8.835907,763.5258,8.948587,1.1648425,-0.112680435,,,,,,,VARIABLE,151.55055733801186,-27.270498613296393,false,false,0,true,true,false,true,false,true,true,false,19418.861,3.5086,-0.2055,2389.6448,0.3744,0.2026
4145230446787680128,507283390,270.16103483410876,-15.802383517470242,0.5789279074994914,0.023077192,25.086584,0.4925736924071633,0.026706457,-0.6211859677577447,0.019468896,31,,,0,0,0.8797753,2085.2786,8.622585,722.24005,8.704724,691.86084,8.415738,1.1816515,0.2889862,,,,,,,VARIABLE,13.085177872275835,3.6734304840008045,false,false,0,true,true,false,true,false,true,true,false,21287.773,3.4955,0.0047,1748.5524,1.1895,0.647
2206444069986109312,1349784293,336.77212075928355,65.13225307789213,0.9686217845511726,0.046318863,20.912039,-0.5865492869521258,0.05386602,-3.079174423393747,0.04998515,31,,,0,0,1.0190952,1020.7534,5.390585,433.14667,5.57827,253.13687,5.04962,1.1863256,0.5286498,,,,,,,VARIABLE,108.4991219955301,6.387752699491473,false,false,0,true,true,false,true,false,false,true,false,,,,,,
4352345452031686016,836599341,248.6177936328523,-6.136253500760663,0.41370473156502685,0.034694355,11.924267,-7.780348058182976,0.043078087,-14.433854937115095,0.030270724,31,,,0,0,0.98925036,3197.1523,7.727913,1573.9349,7.7148914,1891.467,7.678753,1.1743995,0.036138535,,,,,,,VARIABLE,9.852336907242805,26.690581089524304,false,false,0,true,true,false,true,false,true,true,false,20447.326,3.3448,0.0513,1693.4994,0.7159,0.3881
1824762279281819008,1498662173,297.184368267941,19.661047217150077,0.528525754009183,0.04171205,12.670816,-1.083168890772277,0.037922546,-4.588482940840931,0.0422458,31,,,0,0,1.4976325,2590.2512,7.3357525,1139.1404,7.4047327,1095.1532,7.1512322,1.1794851,0.25350046,,,,,,,VARIABLE,56.902948115186625,-3.092315279125254,false,false,0,true,true,false,true,false,true,true,false,15303.125,2.6137,-0.159,2641.5237,0.8913,0.4838
4351018375858237952,1327295241,247.6250930183286,-7.514445150497348,0.2808052952729417,0.02522894,11.130285,3.688087416051993,0.028962929,1.8064827158272885,0.021047886,31,,,0,0,1.1558228,1957.5776,6.3665867,519.0184,6.5766506,563.9601,5.972757,1.2026299,0.60389376,3.232654,0.2574249,30,817.80707,9.634534,0.0,VARIABLE,7.95582125149412,26.706021570158054,false,false,0,true,true,false,true,false,false,true,false,,,,,,
420875841188703360,1060336924,0.8630982065547111,55.550891676345664,0.7950719220170611,0.030262839,26.272219,-1.751786135614805,0.027840748,-1.4747019303274296,0.029482745,31,,,0,0,1.0412835,1395.7526,7.9000654,559.72925,7.871469,456.28696,7.8921137,1.168601,-0.020644665,,,,,,,VARIABLE,116.13327844984009,-6.68616201171643,false,false,0,true,true,false,true,false,false,true,false,,,,,,
6849002313335584000,1786016172,306.0489195371804,-24.950399601053817,0.08988168671786995,0.02395626,3.7519083,-3.907026648768944,0.025249125,-5.379764733550086,0.014764955,31,,,2,0,1.329662,73.6531,12.579748,19.47693,12.979503,28.859774,12.027773,1.2016883,0.9517298,-264.30338,3.5090675,18,23.181469,12.00476,0.0,VARIABLE,18.619417563331947,-30.670188838949187,false,false,0,true,true,false,true,false,true,true,false,5300.0024,2.7032,-0.3396,3625.5994,0.0099,0.0053
4107115876226945536,791674941,280.7516438567114,-10.628600751907623,0.1625624545831109,0.018340126,8.863759,-0.9175719177702844,0.018049326,-4.896794014967931,0.0160293,31,,,0,0,0.68730116,1980.2467,11.14833,487.00024,11.550888,509.14832,10.5582285,1.2254055,0.99265957,,,,,,,VARIABLE,22.51097152303837,-2.976711999052329,false,false,0,true,true,false,true,false,true,true,false,32487.613,4.0727,2.0E-4,2810.4988,2.6966,1.4863
4315360011251038592,227674658,293.4110752941182,12.153557150771793,0.09338310349513632,0.020271106,4.60671,-0.851964444515377,0.019233454,-4.779748563917218,0.016239548,31,,,2,0,1.0447057,260.75583,12.634398,96.19593,12.692543,56.579758,12.468714,1.1777304,0.22382927,,,,,,,VARIABLE,48.56887404326157,-3.630582928102681,false,false,0,true,true,false,true,false,true,true,false,22907.678,4.2517,0.0039,4567.6167,1.0417,0.5657
5724809810613824768,1179038639,122.97233845537437,-14.665804182457173,0.44297053787266183,0.042092744,10.523679,-2.208537501777227,0.04335816,2.659032482848132,0.0291844,31,,,0,0,1.1157922,3127.85,9.136764,1561.3342,9.039812,1987.1013,9.291167,1.1580912,-0.25135517,,,,,,,VARIABLE,235.47159883978804,10.40606429083568,false,false,0,true,true,false,true,false,true,true,false,18434.898,3.7383,0.4511,2094.8857,0.1077,0.0581
1988022477362826880,1643192691,338.97247032704007,50.070788328221965,1.7675175762237532,0.03672876,48.12353,6.244035450782285,0.035989616,0.04348692985171146,0.036180723,31,,,0,0,1.0467566,2355.854,6.2567005,845.5172,6.2180405,1098.1337,6.285322,1.161489,-0.06728172,,,,,,,VARIABLE,101.79054399735149,-7.153898208096025,false,false,0,true,true,false,true,false,false,true,false,,,,,,
1988532650757749376,813781790,343.2440627278055,49.86475673153599,0.32034436011621575,0.037243802,8.60128,-5.034214282923755,0.03591018,-4.268642526777083,0.037078913,95,1.7343241,0.0077483347,0,0,1.1366864,2190.4712,8.481693,1403.2449,8.464601,1748.2539,8.465313,1.1640587,-7.123947E-4,,,,,,,VARIABLE,104.13624627219737,-8.634195724049494,false,false,0,true,true,false,true,false,false,true,false,,,,,,
4203391652582474752,1147432439,281.85074888102105,-9.308218500674274,0.1831250584989245,0.022605412,8.100939,-1.5004547822385912,0.021997632,-3.957471213421899,0.018415647,31,,,0,0,0.84161943,1957.6154,9.1477995,602.40906,9.427661,458.13965,8.672708,1.2124361,0.7549534,,,,,,,VARIABLE,24.181424804165932,-3.3417535084057515,false,false,0,true,true,false,true,false,false,true,false,,,,,,
2199161386015469312,573856825,330.51902664934903,58.00035221519391,0.9070475104162397,0.052451357,17.293118,-3.0956156814310263,0.0608079,-2.611488332618345,0.05402527,31,,,0,0,0.72731763,594.6159,5.4814396,230.72464,5.505441,219.9759,5.38074,1.1712046,0.12470102,,,,,,,VARIABLE,102.00513137868745,2.183446439436868,false,false,0,true,true,false,true,false,true,true,false,24865.842,3.3051,-0.002,921.5402,0.9326,0.5079
469234114921994112,1354300720,62.34684854143384,57.09118558247179,0.1558413088515343,0.019216884,8.109603,-0.250455581616352,0.021681521,0.7222816778720822,0.016505208,31,,,1,0,0.92453504,1357.1584,7.837234,547.5787,8.183399,493.2844,7.286006,1.2265978,0.8973932,,,,,,,VARIABLE,147.39028060613524,3.939543023168797,false,false,0,true,true,false,true,false,false,true,false,,,,,,
469715181320008960,1237418,59.82622297558172,57.237157314607,0.17877472150530105,0.03410298,5.2422023,0.08477759186027703,0.033191733,0.5658223972794412,0.031948403,31,,,31,0,2.0318916,218.39009,9.727191,77.94119,9.808226,77.52752,9.387225,1.2487657,0.42100048,,,,,,,VARIABLE,146.27037872265868,3.139691129419704,false,false,0,true,true,false,true,false,false,true,false,,,,,,
3328169371696096384,246965295,92.99469171258397,7.391308169466528,0.9027031912497044,0.10565678,8.543732,-0.22243196127982667,0.1016857,-3.286100863809615,0.07867627,31,,,2,0,2.08283,1084.9292,7.0222483,475.59174,6.9536257,478.5196,7.064148,1.177534,-0.11052227,,,,,,,VARIABLE,201.81616613056505,-5.310262816023819,false,false,0,true,true,false,true,false,true,true,false,17360.684,3.6453,-0.6165,647.4121,0.2981,0.1607
1961133405106275968,1413427934,328.4316232221942,43.4828038202924,0.2623482784400733,0.020296525,12.925774,-4.549429772439443,0.017916085,-5.951924988963691,0.018297661,31,,,0,0,0.9634939,679.35016,9.501041,234.41519,9.507646,174.92496,9.4433975,1.1647063,0.064248085,,,,,,,VARIABLE,92.0332133145151,-8.474994873678948,false,false,0,true,true,false,true,false,false,true,false,17554.504,2.6505,-0.5867,9258.001,0.5921,0.3212
3437385785827934592,1543871212,91.52730182416937,28.93477329523678,0.2327381496920785,0.022990301,10.123319,-0.2184241154222352,0.022960871,-0.9069098425641027,0.01647749,31,,,0,0,0.98013,745.13336,7.356431,253.8393,7.520905,127.75886,7.0129747,1.2008322,0.5079303,,,,,,,VARIABLE,182.2568451924958,3.8739328939026816,false,false,0,true,true,false,true,false,false,true,false,,,,,,
1816211175498885248,514345193,305.2290583995896,19.297902276848856,0.1437326408114746,0.03282645,4.378562,-2.297025122128953,0.030690284,-3.8392693684588926,0.03934073,31,,,0,0,0.9293467,2148.7024,11.080967,760.5346,11.009494,1288.6699,11.191159,1.1548749,-0.18166542,,,,,,,VARIABLE,60.615752541626605,-9.728901152077828,false,false,0,true,true,false,true,false,true,true,false,19139.389,3.7273,0.0056,4873.6255,0.2374,0.128
3355776901779440384,1475668868,99.67497844146399,13.707075173197419,0.18802801925127668,0.024676934,7.619586,0.22837774188318108,0.024826132,-0.6215477923875079,0.019295275,31,,,0,0,1.1471055,202.27827,9.714202,80.64135,9.854343,46.317825,9.446536,1.1760157,0.40780735,,,,,,,VARIABLE,199.28580547296212,3.440789135283899,false,false,0,true,true,false,true,false,false,true,false,,,,,,
4421478929255408768,179822214,229.60327103602003,2.048079007095673,0.1381929377145256,0.020040728,6.8956046,3.8122057481194425,0.021232788,-9.935063629689735,0.021080738,31,,,0,0,1.1474384,41.664467,11.301178,12.174004,11.451889,18.086046,10.630457,1.4119555,0.8214321,59.90229,7.092092,7,43.431477,18.02553,0.0,VARIABLE,3.7890441370601704,46.80300019637167,false,false,0,true,true,false,true,false,true,true,false,5830.552,2.226,-0.5749,3896.7798,0.1647,0.0888
4421572147228442112,1159371546,229.65061938139232,2.0711726165232673,0.10631537671770727,0.01928678,5.5123444,4.131741191550974,0.019367939,-9.868052241809162,0.018556578,31,,,6,0,0.94353884,45.524742,11.493106,13.278513,11.732518,17.283375,10.766532,1.4036494,0.96598625,34.740913,10.491353,2,20.825214,6.97344,,VARIABLE,3.8587026129751436,46.78068913345333,false,false,0,true,true,false,true,false,true,true,false,5771.0146,2.2393,-0.4292,3584.378,0.5503,0.2963
5717022897474294784,940421833,115.93890130454928,-17.946186488626388,0.4835911457517206,0.021131502,22.884844,-2.7444886362576213,0.021139802,2.438006537283351,0.022192312,31,,,0,0,0.91419643,693.4701,8.311241,228.72682,8.373288,289.97675,8.100996,1.1958076,0.27229214,,,,,,,VARIABLE,234.8254414243517,2.9294990459497185,false,false,0,true,true,false,true,false,false,true,false,,,,,,
4093346863913375232,1702912759,278.2920715148811,-18.368419753022124,0.5172855543317287,0.02318938,22.307001,-0.25330928837383343,0.02752688,-7.61165748042737,0.022852415,31,,,0,0,0.8168764,941.58075,6.6607327,295.75458,6.9030566,173.89523,6.2261295,1.2082851,0.6769271,,,,,,,VARIABLE,14.520201950401674,-4.383494254132039,false,false,0,true,true,false,true,false,false,true,false,,,,,,
2947619463791375872,1739630316,104.13856804578984,-16.682264057530954,0.19459390119463504,0.017108204,11.374304,-0.23691624494012106,0.013376527,1.1307562352646021,0.014921562,31,,,0,0,1.2062068,1901.7395,10.783247,721.5205,10.930733,753.64404,10.495008,1.1820225,0.43572426,,,,,,,VARIABLE,228.41234421141687,-6.422892632925719,false,false,0,true,true,false,true,false,false,true,false,,,,,,
2101097215232231808,1002026308,290.4127669732131,39.93558666725002,0.07420129795656939,0.012481369,5.9449644,-2.3523157176089144,0.013086093,-5.675977955191568,0.01508624,31,,,0,0,1.008247,227.3796,10.407667,55.330967,10.756061,90.53056,9.838769,1.2369919,0.91729164,-113.16303,1.5625861,19,93.689995,18.524576,0.0,VARIABLE,72.01092901752672,11.712788460549879,false,false,0,true,true,false,true,false,false,true,false,,,,,,
2058845629092327040,1693852390,302.2231000496528,35.51286275924732,0.5805991428841173,0.022285376,26.052921,-2.9193862922146296,0.02047541,-7.198767992217919,0.029755339,31,,,0,0,0.91794115,1790.0272,8.356971,750.4368,8.379327,550.06604,8.242881,1.1780112,0.136446,,,,,,,VARIABLE,72.74166018560469,1.4141194412022888,false,false,0,true,true,false,true,false,true,true,false,24278.398,3.6471,0.0237,1740.1283,0.975,0.5304
2059011376158159488,547683784,301.54143377108875,35.385975424420394,0.47846290631837907,0.019339534,24.740147,-3.308677998303696,0.018701194,-6.679189334420418,0.021234427,31,,,21,0,1.0665072,129.99417,8.025995,39.747105,8.268713,39.208313,7.560004,1.226498,0.70870876,,,,,,,VARIABLE,72.33487680530435,1.8130190663292935,false,false,0,true,true,false,true,false,true,true,false,20146.105,3.123,0.1118,1519.4366,1.8135,0.991
1855264729003293824,326847521,320.21521501324946,34.34791443333817,0.060363758267420485,0.017474143,3.4544618,-0.06578050411390318,0.012428238,-0.4176517542156093,0.015512013,31,,,0,0,0.9911732,2602.8965,13.385469,1024.6902,13.362183,1305.6158,13.418778,1.1491572,-0.056595802,,,,,,,VARIABLE,80.99850440563964,-10.86956273500575,false,false,0,true,true,false,true,false,true,true,false,15900.953,3.969,-0.7482,6438.1646,0.3316,0.1784
1853025642297186688,1461452451,316.6260367026001,31.184634465686113,1.6593982727544194,0.0326445,50.832397,3.693763328332073,0.022030829,-4.9262506062754685,0.034500096,31,,,0,0,1.0138893,386.9779,5.651271,109.36756,5.9332924,145.45538,5.1787357,1.209789,0.75455666,-1.7655866,0.8064636,57,1555.4803,,0.0,VARIABLE,76.54873864906823,-10.782419909845622,false,false,0,true,true,false,true,true,false,true,false,,,,,,
467535128932746880,1662050763,41.294221490717064,62.8904638446664,0.07733033737244305,0.020072103,3.8526275,-0.9833495322364787,0.02146841,0.40064116870589594,0.021446211,31,,,0,0,1.2033026,1840.2236,11.691587,754.69946,12.011625,779.2435,11.177733,1.2157749,0.83389187,,,,,,,VARIABLE,135.47920986688285,2.823162180091182,false,false,0,true,true,false,true,false,true,true,false,19667.658,3.5044,-0.2017,3891.066,2.1421,1.1728
3402964612247302528,420236641,84.09589769670508,21.186501733418485,0.5215618073280596,0.01972693,26.439077,0.28178967316521486,0.024242416,-2.7845720501248294,0.013346844,31,,,0,0,1.0989736,656.8529,8.889954,215.14896,9.027034,199.24326,8.570819,1.2039639,0.4562149,,,,,,,VARIABLE,185.49217830467344,-5.861984190291658,true,false,0,true,true,false,true,false,true,true,false,40430.977,4.1497,-0.9977,1947.554,1.6898,0.9289
4066278846098710016,924039807,272.32376307957446,-23.988402949530112,0.8368441168894086,0.025812417,32.420216,2.7657908788060857,0.03185896,-1.2138896291002577,0.022838095,31,,,0,0,0.76987827,469.40817,7.212316,137.53293,7.279822,156.4327,7.0122256,1.1876162,0.26759624,,,,,,,VARIABLE,6.936705605382393,-2.1034380739864473,false,false,0,true,true,false,true,false,true,true,false,20649.451,3.3629,0.0155,1086.2086,1.1161,0.6067
5617678822143017088,824170068,109.66823156630946,-24.55868316646098,0.8549491665900713,0.1276947,6.69526,-2.8645731356236808,0.07198771,3.6780785373619795,0.1287465,95,1.8199975,0.020257024,0,0,1.8710642,182.8496,4.9880133,62.763847,4.8832064,57.221897,5.0201273,1.2073807,-0.13692093,,,,,,,VARIABLE,237.8243669470896,-5.367886153749638,false,false,0,true,true,false,true,false,true,true,false,23133.97,3.4111,-0.2627,611.4067,0.3765,0.2041
2058226672782889984,248683956,300.8277967580617,33.449884125670884,0.4625046645218544,0.017918643,25.811369,-3.5920019140312576,0.016337104,-6.991273361775519,0.020245373,31,,,0,0,0.94567573,741.805,8.547636,240.35745,8.590286,283.13593,8.4177885,1.1716908,0.17249775,,,,,,,VARIABLE,70.38320903590288,1.2756826577130764,false,false,0,true,true,false,true,false,true,true,false,22267.502,3.461,0.0163,2051.2761,0.977,0.5311
4129104695640511104,860751507,254.55677356915024,-19.228017396772522,0.3340583248122021,0.027518915,12.139226,-3.859607091605934,0.032127164,0.9753201812245349,0.022944385,31,,,0,0,0.92185444,1697.6537,9.640429,552.73676,9.665346,649.00494,9.540663,1.1702088,0.12468338,,,,,,,VARIABLE,2.047792625510522,14.374693736458505,false,false,0,true,true,false,true,false,true,true,false,19008.875,3.6894,0.3393,2102.904,0.8597,0.4662
512369708431309824,1060623213,22.64607026423212,62.72524433001071,0.33645041037979806,0.012536943,26.83672,-1.6086254857134261,0.0091508655,-0.3742913185071704,0.012489721,31,,,0,0,0.97289044,249.08537,9.52345,75.96067,9.867555,72.073166,9.008313,1.2047342,0.8592415,,,,,,,VARIABLE,127.39947848966688,0.19354915731954203,false,false,0,true,true,false,true,false,false,true,false,15299.429,2.6988,-0.8485,3538.7126,1.981,1.0836
1300915941504465792,1019213375,248.76814021127174,25.16336746418043,0.10146490889789218,0.019601284,5.176442,-4.671911304941577,0.014775205,-10.622536383943464,0.019865632,31,,,0,0,1.0064586,4457.3516,12.303971,2365.4568,12.285847,2738.7703,12.333955,1.1468949,-0.0481081,,,,,,,VARIABLE,44.034650089503565,40.1952129977753,false,false,0,true,true,false,true,false,false,true,false,,,,,,
