source_id,random_index,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,astrometric_params_solved,pseudocolour,pseudocolour_error,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,phot_variable_flag,l,b,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,ag_gspphot,ebpminrp_gspphot
1803528961706762368,1000910350,303.14431046428325,13.495059798570805,0.06344495587765231,0.013735422,4.619076,-3.1581855114832385,0.014012135,-3.3464036027571336,0.012718316,31,,,0,0,0.9318054,5519.189,11.724037,2208.0095,12.089761,2708.248,11.187046,1.2080747,0.9027147,-75.57513,0.61388427,12,34.29318,0.7371838,0.37735173,NOT_AVAILABLE,54.54760282913616,-11.164092030922001,false,false,0,true,true,false,false,false,false,true,false,,,,,,
1803214157780785152,724709892,303.510041942931,12.691075952693412,0.3333298958397656,0.03251498,10.25158,-0.6986468334619729,0.0382419,-1.5250874255982776,0.036323693,31,,,0,0,0.9998865,386.56726,9.812287,152.23518,9.766753,85.43101,9.838873,1.1670316,-0.07211971,,,,,,,VARIABLE,54.04029441933856,-11.889489465904232,false,false,0,true,true,false,true,false,true,true,false,19613.209,3.5998,-0.3633,3019.7878,0.4063,0.2197
1942738816090384000,945413852,350.01376323658894,49.611112084928415,0.2512450411188892,0.04339302,5.7899876,-1.6302617008265314,0.038752355,-7.76961228495267,0.03851506,95,1.80532,0.0072214333,1,0,1.1209219,1750.1365,10.32919,1641.3584,10.251273,3722.3179,10.440578,1.1590664,-0.1893053,,,,,,,NOT_AVAILABLE,108.10187237216364,-10.611118060716281,false,false,0,true,true,false,false,false,true,true,false,23576.895,3.8317,0.0063,4092.9773,0.3541,0.1918
514124013591624064,1742546119,39.07592065913207,62.94815321810704,0.45438307328607347,0.016043248,28.322388,0.4536935512260789,0.010133979,0.5718112128826789,0.017197315,31,,,0,0,0.97194153,4446.899,8.69594,2220.5774,8.942149,3637.8755,8.264444,1.2044171,0.6777048,,,,,,,NOT_AVAILABLE,134.53310536558877,2.462806485073592,true,false,0,true,true,false,false,false,false,true,false,,,,,,
3095905821023451008,1291015958,121.19937145349492,6.186056223113084,0.5632321613754606,0.063468136,8.874251,-2.333476521337218,0.073782474,-0.044128950098525806,0.056301273,31,,,0,0,1.0272399,1967.3674,7.7958226,1108.1394,7.650252,1569.6857,8.048833,1.162707,-0.39858103,,,,,,,NOT_AVAILABLE,215.76735069131956,19.119702013909322,false,false,0,true,true,false,false,false,false,true,false,,,,,,
4460808150944509056,630081758,247.45243272468332,14.261909789454826,0.23714961912660396,0.018921968,12.533031,-6.485290075925725,0.01556675,-17.16925754107569,0.013781366,95,1.585088,0.0032861214,0,0,1.0709625,537.2639,9.257558,140.83339,9.510987,245.12769,8.819933,1.2041311,0.69105434,-71.04925,0.4261268,27,192.98761,14.10265,0.0,NOT_AVAILABLE,30.265145130819825,37.74034951867963,false,false,0,true,true,true,false,false,false,true,false,,,,,,
514204587181571328,233399463,37.94923914288877,63.41741649507507,0.27752563315786666,0.029959464,9.2633705,-0.06851436059740076,0.015554467,-0.0411166472999245,0.026975174,95,1.640341,0.004011376,0,0,0.9670028,3381.123,8.365405,1451.0933,8.520606,1331.1521,8.0487175,1.1921132,0.47188854,,,,,,,VARIABLE,133.882500795366,2.699707760024769,false,false,0,true,true,false,true,false,false,true,false,6825.389,1.6545,-0.778,4393.794,0.1601,0.086
513993584023087872,598716003,37.633705524330985,62.2894274971463,0.3941659799848759,0.0130009875,30.318157,-0.9623768680396825,0.012841789,-0.526833063890167,0.014859718,31,,,0,0,0.9121125,2232.386,9.399161,761.29034,9.6121855,915.91595,9.007464,1.1998153,0.60472107,,,,,,,VARIABLE,134.1727646177632,1.6001870891568235,false,false,0,true,true,false,true,false,false,true,false,,,,,,
4123494716824442880,413541806,264.41289410861737,-17.826983123359998,0.42866627736274704,0.029529514,14.516537,-2.1756542854500376,0.031624153,0.5255255493119368,0.022116898,31,,,0,0,1.0052471,2030.529,8.502104,1114.8475,8.606863,1331.3655,8.266777,1.181324,0.34008598,,,,,,,NOT_AVAILABLE,8.523093112165782,7.382485039825368,false,false,0,true,true,false,false,false,false,true,false,,,,,,
4382345695515446016,24239317,249.97005598383512,-1.1627516990344438,0.06613313790759619,0.01933268,3.4207952,-0.6283275912646952,0.023830615,-6.000381120719996,0.018013543,31,,,0,0,0.92984504,2245.9307,13.288443,1221.2826,13.250151,1790.8676,13.336906,1.1538101,-0.08675575,,,,,,,NOT_AVAILABLE,15.375517443816756,28.28959509448619,false,false,0,true,true,false,false,false,true,true,false,18619.05,3.3704,0.1712,19774.277,0.4156,0.2245
4383710803623170432,905717426,250.113385034595,0.25484738873307033,0.10538488003601336,0.024332687,4.3310003,1.0837776179453509,0.029259384,-0.6677984739471324,0.021508504,31,,,0,0,1.1534997,3169.1328,11.607709,1606.8114,11.676933,2896.3213,11.4522085,1.1661733,0.22472477,18.44757,0.89641666,30,39.22822,-2.060996,0.8706686,NOT_AVAILABLE,16.83652707505972,28.909872924817694,false,false,0,true,true,false,false,false,false,true,false,,,,,,
3408261165914697344,8495276,75.11230842029698,19.184880331775638,0.0675613525882012,0.01722361,3.9226015,0.2775486794644691,0.019212026,-0.5405056206157918,0.01433268,31,,,0,0,1.0516837,3955.4912,13.0023985,1199.6674,13.354831,2020.8883,12.462565,1.2162616,0.8922653,,,,,,,NOT_AVAILABLE,182.40092996708537,-13.974878037445892,false,false,0,true,true,false,false,false,false,true,false,,,,,,
3406590286197846400,1416382300,74.22887204843224,18.096297857012356,0.06737266979222825,0.014903083,4.52072,0.24271949975736634,0.017894085,-0.5371509199773455,0.012140102,31,,,0,0,0.94491154,345.20578,13.066167,124.74461,13.185835,126.06446,12.80786,1.1835265,0.3779745,,,,,,,NOT_AVAILABLE,182.8066058213709,-15.290798015592456,false,false,0,true,true,false,false,false,true,true,false,13824.284,3.7474,-0.7949,4367.2183,1.0116,0.5463
3404525334641915136,258502244,83.39002834494266,23.34226317918442,0.43877802069020444,0.0186051,23.58375,-1.0640351745748482,0.020942172,-1.5840022465570605,0.014062175,31,,,0,0,0.9424227,2309.961,8.696807,1102.613,8.884219,1232.1729,8.341536,1.1941214,0.5426836,22.579765,3.380992,8,127.95599,0.7943028,0.14899278,NOT_AVAILABLE,183.31109741199583,-5.2606757422671615,false,false,0,true,true,false,false,false,true,true,false,19552.598,3.3162,0.2209,1710.561,1.6139,0.8799
2173276717631168000,1435832702,324.82298074425756,52.36245352355043,0.7480498660691666,0.023729444,31.524122,-5.228078219612884,0.026336752,-4.570564149204108,0.026240716,31,,,0,0,1.035757,3488.0044,7.4899535,1634.9355,7.5066223,2139.5986,7.4005375,1.1712366,0.10608482,,,,,,,NOT_AVAILABLE,95.92658987103991,-0.13266922617137525,false,false,0,true,true,false,false,false,false,true,false,7899.944,2.2994,-1.5716,1633.1194,0.0,0.0
2093534465017435776,1520965482,283.134034444866,36.580039501393564,0.16769917853279515,0.029607983,5.6639853,-3.2783103070000696,0.034094457,-7.530290654326895,0.034558292,31,,,0,0,1.1311506,1828.2623,10.893662,658.36743,10.8033905,563.686,11.051789,1.1519773,-0.24839878,,,,,,,NOT_AVAILABLE,66.46336770596965,15.564122970639685,false,false,0,true,true,false,false,false,true,true,false,20070.797,3.9362,0.0076,3744.1052,0.146,0.0787
4091549540332651392,254248842,278.5861670950475,-21.553713823956002,0.22492503789189638,0.01901623,11.828056,0.7681671210050138,0.025827833,-5.369644488160746,0.017578593,31,,,0,0,0.7131501,2121.16,9.527229,888.8745,9.617439,1434.8749,9.313253,1.1800272,0.30418587,,,,,,,NOT_AVAILABLE,11.79582525388078,-6.075378710614433,false,false,0,true,true,false,false,false,true,true,false,25648.807,3.6061,-0.8882,2782.1514,1.3081,0.7137
4094739017361337088,734692577,273.64316263554673,-19.056351709173544,0.5560462122586041,0.032937735,16.881739,0.8608760962013652,0.03340109,-2.375180931760226,0.026694873,31,,,0,0,0.9714694,1855.2767,8.483423,1023.0802,8.48086,1804.6879,8.422656,1.1720968,0.058203697,-7.359731,15.575164,6,99.73028,1.3645397,0.14455363,NOT_AVAILABLE,11.853560693085509,-0.8105814443329615,false,false,0,true,true,false,false,false,false,true,false,7899.9873,2.3254,-1.6605,2505.7222,0.0,0.0
4094790350826867584,935567099,274.24402269652785,-18.96811903067326,0.6872583702427503,0.040718723,16.878191,0.9171779433705216,0.04458522,-2.151183663117392,0.034735136,31,,,0,0,1.1603407,1732.3173,7.2553725,1237.4908,7.3557673,642.2209,7.0044193,1.1915553,0.35134792,,,,,,,NOT_AVAILABLE,12.201686698948567,-1.2681305744272748,true,false,0,true,true,false,false,false,false,true,false,,,,,,
4094753787724436480,534478198,273.4640730672298,-18.989478050273217,0.5493356178147211,0.020289289,27.075153,0.246930161766075,0.020481292,-1.5906151521507428,0.016033184,31,,,0,0,0.8854754,2932.4673,8.63168,1370.7164,8.779158,1129.394,8.325772,1.1910331,0.45338535,,,,,,,NOT_AVAILABLE,11.831362503022266,-0.6299021793107121,false,false,0,true,true,false,false,false,true,true,false,17691.225,3.3499,0.2152,1463.8524,1.3855,0.753
4094708608991463680,1303437437,273.061252027294,-19.432826006013833,0.5222141368012831,0.028409898,18.381414,0.17284598992113437,0.024828136,-1.2402246085402586,0.018449789,31,,,1,0,0.91748667,757.1483,6.950249,221.8301,7.294042,217.85037,6.4089766,1.2213678,0.88506556,4.772107,1.569923,17,507.73016,9.565361,0.0,VARIABLE,11.259890402185636,-0.5086418874273112,false,false,0,true,true,false,true,false,false,true,false,16059.019,2.5005,-0.7544,1578.9307,2.0438,1.1197
1994779560430525184,777264605,359.1039887972956,55.990349851883494,0.5549559408301328,0.036873534,15.05025,-3.7179788215179004,0.0332804,-0.5716682086390676,0.032256644,31,,,0,0,1.0133059,2688.6492,7.9473133,1563.1315,7.894486,2385.6895,7.9839616,1.1683395,-0.08947563,,,,,,,VARIABLE,115.24589695956807,-6.058124500622039,false,false,0,true,true,false,true,false,false,true,false,,,,,,
2197837127336168448,1048606256,330.0194223948334,55.01974694980382,0.6938707982396383,0.024629546,28.172293,-3.3375665660714553,0.029343072,-4.191575154889082,0.025358306,31,,,0,0,1.338791,3563.4312,7.6736126,1093.1561,7.9949465,2463.1238,7.145927,1.2237935,0.8490195,-17.19003,0.3867963,32,487.23746,25.286465,0.0,NOT_AVAILABLE,99.98901083648386,-0.029486087040582535,false,false,0,true,true,false,false,false,false,true,false,,,,,,
1993966437221117568,1019314704,359.7523130508916,55.754909524380686,2.7418745414857484,0.14909829,18.389711,8.884729270415129,0.118615195,-4.491594467811596,0.105986744,95,1.8053924,0.022291463,0,0,1.3756524,718.25964,4.983272,888.2531,4.91433,768.36523,5.0267406,1.1771758,-0.112410545,,,,,,,NOT_AVAILABLE,115.55453040939595,-6.364051894017064,false,false,0,true,true,false,false,false,true,true,false,18756.564,3.5953,0.6622,346.584,0.3841,0.2077
1994552957956073344,57976690,356.4794058728708,54.73538580318481,0.6215198082832085,0.034797937,17.860825,-1.0209346446183123,0.030911405,-3.289300939428578,0.032110814,95,1.6881169,0.0065725455,0,0,1.0474042,312.95224,8.276579,122.18843,8.325651,76.03605,8.092797,1.1917398,0.23285389,,,,,,,VARIABLE,113.49179719650846,-6.931000123790728,false,false,0,true,true,false,true,false,true,true,false,35363.59,3.9134,8.0E-4,2101.5134,1.3157,0.7201
2198165846954190592,259645111,329.4551879894903,56.207483127317076,0.2332973891191566,0.01316105,17.72635,-4.074261418782142,0.014196194,-4.093318226783595,0.013784783,31,,,0,0,1.0334635,2518.932,10.4258585,1238.66,10.781406,1221.0466,9.885116,1.2153403,0.8962908,,,,,,,NOT_AVAILABLE,100.45874705313287,1.1070043857130423,false,false,0,true,true,false,false,false,true,true,false,19248.996,3.3292,0.2312,2716.7197,2.2548,1.2347
2037306711690221312,357316746,285.32495273813157,28.412011732274905,1.1877713950140105,0.041423734,28.67369,5.292338131271844,0.03478515,0.3882058175821026,0.04297363,95,1.7667994,0.008191887,0,0,1.0617808,2187.9963,7.0044274,1058.1849,6.952185,802.8424,7.0636272,1.1595635,-0.11144209,,,,,,,VARIABLE,59.567304883848365,10.561309267953005,false,false,0,true,true,false,true,false,false,true,false,,,,,,
2037308360956406272,62726083,285.4539097457926,28.370559934731062,0.04146483986117262,0.012335447,3.361438,-0.9128775285422136,0.010329476,0.09170577033734485,0.012598594,31,,,0,0,0.9905615,1348.0253,13.583929,383.3814,13.939685,447.19595,13.037784,1.2186948,0.90190125,-100.83404,2.1594868,28,11.5572195,,,VARIABLE,59.57844609350485,10.441025102469471,false,false,0,true,true,false,true,false,false,true,false,6066.5674,2.6468,-3.3847,5864.953,0.4554,0.2509
2237387247768853504,1230190935,300.17127712969494,60.48512137731752,0.13895062643082545,0.024958653,5.5672326,4.464037070916305,0.031372372,-0.023437124003136637,0.032311074,31,,,2,0,1.1766443,3912.4326,11.328486,2021.6056,11.2755575,2954.6008,11.410913,1.1516087,-0.13535595,,,,,,,NOT_AVAILABLE,93.72549075332137,15.446524829659792,false,false,0,true,true,false,false,false,true,true,false,15442.56,3.7496,0.0104,3803.4736,0.1868,0.1003
506096582274786432,1339057741,28.485334177188655,57.53803078481096,0.40994643629923005,0.01824072,22.474247,-1.6521051740147863,0.01462038,-0.9191529974876094,0.019577751,31,,,0,0,0.9816911,4204.47,8.733268,1943.9847,8.766704,2869.16,8.616914,1.1717743,0.14978981,,,,,,,NOT_AVAILABLE,131.2683213394605,-4.318552228729517,false,false,0,true,true,false,false,false,false,true,false,,,,,,
2239721717111253504,1490099683,289.05824710382353,60.13284779059727,0.09266437497294916,0.023157224,4.001532,-2.17122114545973,0.028229287,-4.323059081029443,0.027846318,31,,,2,0,1.093848,4695.286,12.016689,1317.471,11.972784,2434.681,12.086826,1.149748,-0.11404228,,,,,,,NOT_AVAILABLE,91.06173694943466,20.338430127384342,false,false,0,true,true,false,false,false,true,true,false,15385.356,3.5557,0.0273,6805.361,0.2224,0.1195
506131629208887424,520572906,28.80240089117234,57.89763336541011,0.36044403073631265,0.015585311,23.127163,-0.8705611585613975,0.012290422,-0.7610530769575852,0.014491077,31,,,0,0,1.0539426,749.39136,9.455643,314.39224,9.610393,234.14682,9.146153,1.1886507,0.46423912,,,,,,,VARIABLE,131.34551599401476,-3.9286013722352426,false,false,0,true,true,false,true,false,true,true,false,19570.703,3.2826,-0.0202,2803.3042,1.4588,0.7953
506380874748957568,1546567009,27.145952567379066,58.45783239562262,0.33893949876157586,0.022440394,15.103991,-0.7963421805364657,0.018564101,-0.6844823621879423,0.020663971,31,,,0,0,1.0223974,1037.5422,7.3020425,402.71573,7.4793363,325.33963,6.9577265,1.1939737,0.5216098,-28.819548,1.0378798,31,505.23892,9.638386,0.0,VARIABLE,130.36368063595074,-3.5869285780676607,false,false,0,true,true,false,true,false,false,true,false,6747.432,1.4825,-1.934,3282.8342,0.2294,0.1242
505186770765287040,1121923809,31.56842987379341,57.30712551092197,0.7556062268602688,0.025964063,29.102003,-0.2856800847497083,0.01936626,-0.7940643830567838,0.035135824,31,,,0,0,0.9136413,1427.9268,7.935848,713.8447,7.9726863,431.285,7.802311,1.1770488,0.17037535,,,,,,,VARIABLE,132.93492541162556,-4.104027289519406,false,false,0,true,true,false,true,false,false,true,false,,,,,,
506205365209003264,951897071,28.057149348414562,58.43508629540473,0.33342498030557854,0.018193109,18.326994,1.8442831115640592,0.017379912,-0.571294167790957,0.019825432,31,,,0,0,0.9956642,2985.7844,9.306418,1355.6669,9.3968,3133.218,9.091191,1.1805124,0.30560875,,,,,,,NOT_AVAILABLE,130.834125398159,-3.500886833972055,false,false,0,true,true,false,false,false,true,true,false,24016.48,3.5595,-0.7069,2474.5408,1.28,0.6978
505970585113541760,262437476,26.14980860506848,57.704065715811446,0.3063762499219663,0.015570616,19.676565,-1.6614868026013536,0.011819618,-1.1747769239658505,0.014111284,31,,,0,0,0.9221391,3381.9753,10.011637,1443.1659,10.193131,2625.117,9.669297,1.1905434,0.5238342,,,,,,,NOT_AVAILABLE,130.0084513713757,-4.435427216832481,false,false,0,true,true,false,false,false,true,true,false,17049.809,3.346,0.2796,2482.3015,1.5029,0.8172
505223432606929024,354263362,31.97370257858072,57.71263022918866,0.3653953897293301,0.01838228,19.877588,-0.36986879757979,0.0140194725,-1.0909568816913424,0.021769682,31,,,0,0,0.87285167,3905.364,9.379427,1443.1766,9.43874,1885.1946,9.217864,1.1751338,0.22087574,-58.652935,5.6700807,11,94.022964,-0.21739279,0.7346079,NOT_AVAILABLE,133.0262944151736,-3.65290328431582,false,false,0,true,true,false,false,false,true,true,false,19673.771,3.463,-0.2173,2362.94,1.0114,0.5488
505494152986686848,686990818,30.29376192770624,58.203500488582335,0.4143414434386323,0.019373493,21.38703,-1.7063344825677729,0.0151363155,-1.122018306816567,0.021124681,31,,,0,0,1.0303073,2427.2024,8.583341,804.2942,8.716044,855.1224,8.304265,1.1860881,0.4117794,,,,,,,VARIABLE,132.03145208521974,-3.4308451708620606,false,false,0,true,true,false,true,false,false,true,false,,,,,,
506280509955705600,319667309,29.767826833965913,58.94284463197052,0.37330304541652826,0.017583111,21.230774,-0.80650583889583,0.014524592,-0.43756215602837334,0.015014004,31,,,0,0,1.015565,5143.2314,9.539099,3122.1338,9.735823,4812.724,9.174834,1.1937665,0.5609884,,,,,,,NOT_AVAILABLE,131.57166162444432,-2.789722758696688,false,false,0,true,true,false,false,false,false,true,false,,,,,,
4096856573730053120,818672661,277.4078540224179,-16.641456266225635,0.5517877335641843,0.02426877,22.736534,0.8871668451839319,0.026253724,0.17223656656030734,0.020983696,31,,,0,0,0.98754966,3375.7737,8.150217,1213.2877,8.545453,2554.6985,7.5518384,1.2343401,0.9936147,-5.4375057,0.13338247,16,284.13025,-2.3923075,0.88481,NOT_AVAILABLE,15.669561753032543,-2.841504108426696,false,false,0,true,true,false,false,false,false,true,false,,,,,,
4096860387686657152,1575843,277.7451256466326,-16.573474437386377,0.5417746534822869,0.02902172,18.667904,-0.24572629754611525,0.02827605,-1.3851159636101482,0.02333838,31,,,0,0,0.8362821,2218.809,8.409974,1100.875,8.470303,1177.2671,8.241079,1.1778013,0.22922325,,,,,,,NOT_AVAILABLE,15.879167676000066,-3.0969735425618476,false,false,0,true,true,false,false,false,true,true,false,22465.336,3.5185,-0.4915,1691.941,1.1022,0.5996
3032060410619922304,1602683030,108.58276325832784,-15.395443870305517,0.35441689837807705,0.0219585,16.140306,-1.9016909417638317,0.024045924,1.564460128435305,0.021606643,31,,,0,0,1.2817993,307.3361,9.349847,142.06183,9.457394,90.48236,9.083786,1.1946459,0.37360764,,,,,,,VARIABLE,229.20948975641136,-2.0336156268911307,true,false,0,true,true,false,true,false,false,true,false,19974.77,3.5728,0.667,1978.1824,1.2959,0.7055
3032077384330807168,230409859,108.33671174045223,-15.293145980125994,0.3269677803984196,0.018900534,17.299395,-0.8921155490428982,0.018266948,1.4731120603103163,0.014781059,31,,,0,0,1.0317513,4050.5244,8.574849,2494.2993,8.966551,3106.5935,7.9752126,1.2368298,0.99133825,63.674194,0.14955986,18,252.05035,-0.34895805,0.23382133,NOT_AVAILABLE,229.0088143775992,-2.1965609157008092,false,false,0,true,true,false,false,false,false,true,false,,,,,,
3032377276127115008,1687439524,108.13563200663894,-14.491822815678933,0.145193621481174,0.021407204,6.7824655,-0.8315440698182234,0.019997086,0.971801119774818,0.020568386,31,,,0,0,1.0638492,1522.2391,7.9337263,466.8057,8.2914715,350.11816,7.371764,1.2279528,0.9197073,104.74519,0.68937624,30,431.46506,14.970824,0.0,NOT_AVAILABLE,228.20791397519258,-1.9983215573135407,false,false,0,true,true,true,false,false,false,true,false,,,,,,
3032161737491177728,432699566,108.2546384527537,-14.88398869626871,0.3829640480314038,0.020896364,18.326826,-0.9817908325849141,0.02132637,1.3206739544623285,0.019357938,31,,,0,0,0.9386024,3570.8713,8.010249,1914.1233,8.37073,2636.545,7.4473186,1.2272699,0.92341185,62.137394,0.13529536,22,354.39862,-0.82547736,0.29809502,NOT_AVAILABLE,228.60912387690777,-2.0775695975869524,false,false,0,true,true,false,false,false,false,true,false,,,,,,
1808137014947486208,1756906056,300.82224776909504,16.31192771042663,0.06983810470314006,0.020915968,3.3389852,-1.9486541545972835,0.021336965,-6.145215958453035,0.018048143,31,,,0,0,0.8676833,2655.5867,12.628993,939.09955,12.618858,870.28485,12.630559,1.1523464,-0.01170063,,,,,,,NOT_AVAILABLE,55.793576490867274,-7.779000458911151,false,false,0,true,true,false,false,false,true,true,false,21469.9,4.1481,-0.2661,5386.9897,0.6202,0.3356
